,fecha,institution_id,logged_users
3039,2021-06-16,779,1
3040,2021-06-18,240,36
3041,2021-06-20,783,3
3042,2021-06-22,820,2
3043,2021-06-23,762,11
3044,2021-06-24,410,1
3045,2021-06-25,44,1
3046,2021-06-27,687,2
3047,2021-06-28,769,1
3048,2021-06-29,845,5
3049,2021-07-01,845,24
3050,2021-07-01,48,114
3051,2021-07-01,743,114
3052,2021-07-01,799,262
3053,2021-07-01,14,382
3054,2021-07-01,717,128
3055,2021-07-01,782,3796
3056,2021-07-01,554,4
3057,2021-07-01,746,612
3058,2021-07-01,807,18387
3059,2021-07-01,727,1272
3060,2021-07-01,785,735
3061,2021-07-01,832,73
3062,2021-07-01,825,680
3063,2021-07-01,75,159
3064,2021-07-01,752,158
3065,2021-07-01,809,22
3066,2021-07-01,841,5
3067,2021-07-01,788,479
3068,2021-07-01,835,77
3069,2021-07-01,677,1473
3070,2021-07-01,776,545
3071,2021-07-01,826,44
3072,2021-07-01,115,328
3073,2021-07-01,760,4
3074,2021-07-01,810,340
3075,2021-07-01,797,64
3076,2021-07-01,708,490
3077,2021-07-01,828,38
3078,2021-07-01,240,305
3079,2021-07-01,761,53
3080,2021-07-01,813,166
3081,2021-07-01,741,4531
3082,2021-07-01,798,817
3083,2021-07-01,837,233
3084,2021-07-01,12,475
3085,2021-07-01,829,765
3086,2021-07-02,824,26
3087,2021-07-02,55,3
3088,2021-07-02,775,2
3089,2021-07-05,842,8
3090,2021-07-06,831,9
3091,2021-07-06,736,4
3092,2021-07-06,36,20
3093,2021-07-07,774,7
3094,2021-07-08,738,98
3095,2021-07-09,653,3
3096,2021-07-10,779,1
3097,2021-07-12,846,92
3098,2021-07-12,836,1
3099,2021-07-14,843,4
3100,2021-07-19,769,2
3101,2021-07-19,847,18
3102,2021-07-19,29,4
3103,2021-07-20,44,1
3104,2021-07-23,848,12
3105,2021-07-26,849,12
3106,2021-07-27,777,2
3107,2021-07-28,541,1
3108,2021-07-28,839,12
3109,2021-07-28,24,9
3110,2021-07-28,0,1
3111,2021-07-29,816,1
3112,2021-07-29,840,2
3113,2021-07-29,716,2
3114,2021-08-01,14,311
3115,2021-08-01,776,1239
3116,2021-08-01,846,163
3117,2021-08-01,741,3783
3118,2021-08-01,788,1112
3119,2021-08-01,837,880
3120,2021-08-01,115,507
3121,2021-08-01,743,90
3122,2021-08-01,727,875
3123,2021-08-01,782,4965
3124,2021-08-01,848,223
3125,2021-08-01,807,370
3126,2021-08-01,240,50
3127,2021-08-01,746,5766
3128,2021-08-01,829,856
3129,2021-08-01,849,585
3130,2021-08-01,677,1370
3131,2021-08-01,774,8
3132,2021-08-01,809,8
3133,2021-08-01,752,128
3134,2021-08-01,798,407
3135,2021-08-01,75,191
3136,2021-08-01,785,532
3137,2021-08-01,12,2885
3138,2021-08-01,708,533
3139,2021-08-01,825,845
3140,2021-08-02,813,8
3141,2021-08-02,826,152
3142,2021-08-02,717,122
3143,2021-08-02,828,27
3144,2021-08-02,36,43
3145,2021-08-02,48,278
3146,2021-08-02,1,1
3147,2021-08-02,840,279
3148,2021-08-02,831,2
3149,2021-08-02,824,578
3150,2021-08-02,810,229
3151,2021-08-02,842,24
3152,2021-08-02,760,5
3153,2021-08-02,799,167
3154,2021-08-02,832,113
3155,2021-08-02,738,84
3156,2021-08-03,761,17
3157,2021-08-03,835,384
3158,2021-08-03,554,2
3159,2021-08-03,821,2
3160,2021-08-03,775,13
3161,2021-08-05,716,16
3162,2021-08-05,29,4
3163,2021-08-05,653,1
3164,2021-08-05,797,5
3165,2021-08-10,847,14
3166,2021-08-10,786,11
3167,2021-08-11,783,11
3168,2021-08-12,801,2
3169,2021-08-16,779,2
3170,2021-08-16,816,5
3171,2021-08-16,804,1
3172,2021-08-16,728,1
3173,2021-08-16,300,1
3174,2021-08-17,789,2
3175,2021-08-17,0,1
3176,2021-08-17,80,1
3177,2021-08-20,762,6
3178,2021-08-24,91,13
3179,2021-08-26,820,12
3180,2021-08-29,736,1
3181,2021-08-30,410,1
3182,2021-08-31,541,4
3183,2021-08-31,769,1
3184,2021-08-31,839,1
3185,2021-09-01,741,2902
3186,2021-09-01,785,853
3187,2021-09-01,829,520
3188,2021-09-01,12,2658
3189,2021-09-01,716,24
3190,2021-09-01,776,2335
3191,2021-09-01,820,52
3192,2021-09-01,807,126
3193,2021-09-01,840,126
3194,2021-09-01,115,312
3195,2021-09-01,14,82
3196,2021-09-01,717,161
3197,2021-09-01,824,110
3198,2021-09-01,761,22
3199,2021-09-01,809,4
3200,2021-09-01,842,15
3201,2021-09-01,788,1463
3202,2021-09-01,835,200
3203,2021-09-01,36,20
3204,2021-09-01,727,601
3205,2021-09-01,782,5071
3206,2021-09-01,825,420
3207,2021-09-01,677,690
3208,2021-09-01,810,79
3209,2021-09-01,846,48
3210,2021-09-01,240,7
3211,2021-09-01,746,1345
3212,2021-09-01,48,161
3213,2021-09-01,783,11
3214,2021-09-01,826,127
3215,2021-09-01,541,5
3216,2021-09-01,752,108
3217,2021-09-01,798,334
3218,2021-09-01,837,16773
3219,2021-09-01,75,132
3220,2021-09-01,738,21
3221,2021-09-01,784,1
3222,2021-09-01,828,13
3223,2021-09-01,708,412
3224,2021-09-01,816,10
3225,2021-09-01,849,32
3226,2021-09-01,554,4
3227,2021-09-01,799,4
3228,2021-09-02,91,12
3229,2021-09-02,832,255
3230,2021-09-02,797,83
3231,2021-09-02,848,8
3232,2021-09-02,0,1
3233,2021-09-03,743,18
3234,2021-09-03,779,3
3235,2021-09-03,586,18
3236,2021-09-03,736,3
3237,2021-09-03,775,7
3238,2021-09-06,211,1
3239,2021-09-06,762,5
3240,2021-09-06,753,12
3241,2021-09-07,687,2
3242,2021-09-10,745,1
3243,2021-09-14,836,74
3244,2021-09-15,774,1
3245,2021-09-17,786,1
3246,2021-09-20,585,1
3247,2021-09-21,760,4
3248,2021-09-27,839,1
3249,2021-09-29,852,2
3250,2021-09-30,851,4
3251,2021-09-30,813,6
3252,2021-10-01,91,27
3253,2021-10-01,797,144
3254,2021-10-01,835,355
3255,2021-10-01,825,668
3256,2021-10-01,851,64
3257,2021-10-01,115,130
3258,2021-10-01,810,487
3259,2021-10-01,741,4572
3260,2021-10-01,798,194
3261,2021-10-01,836,600
3262,2021-10-01,708,938
3263,2021-10-01,782,4625
3264,2021-10-01,826,363
3265,2021-10-01,852,99
3266,2021-10-01,761,1232
3267,2021-10-01,813,146
3268,2021-10-01,846,5
3269,2021-10-01,743,94
3270,2021-10-01,837,2167
3271,2021-10-01,828,17
3272,2021-10-01,48,125
3273,2021-10-01,746,762
3274,2021-10-01,717,233
3275,2021-10-01,785,523
3276,2021-10-01,829,222
3277,2021-10-01,820,3
3278,2021-10-01,75,54
3279,2021-10-01,752,88
3280,2021-10-01,807,51
3281,2021-10-01,840,33
3282,2021-10-01,12,2909
3283,2021-10-01,727,648
3284,2021-10-01,788,779
3285,2021-10-01,832,114
3286,2021-10-01,677,387
3287,2021-10-01,776,2115
3288,2021-10-01,824,118
3289,2021-10-02,760,17
3290,2021-10-02,586,105
3291,2021-10-03,809,6
3292,2021-10-04,753,8
3293,2021-10-04,14,128
3294,2021-10-04,36,6
3295,2021-10-04,801,2
3296,2021-10-04,775,7
3297,2021-10-04,849,5
3298,2021-10-05,29,32
3299,2021-10-05,554,3
3300,2021-10-06,694,7
3301,2021-10-07,842,82
3302,2021-10-08,783,4
3303,2021-10-08,850,20
3304,2021-10-12,853,71
3305,2021-10-12,839,3
3306,2021-10-13,848,1
3307,2021-10-13,0,4
3308,2021-10-17,779,1
3309,2021-10-18,845,44
3310,2021-10-18,854,6
3311,2021-10-19,730,1
3312,2021-10-19,762,7
3313,2021-10-21,716,2
3314,2021-10-21,816,1
3315,2021-10-21,804,2
3316,2021-10-26,653,5
3317,2021-11-01,746,4190
3318,2021-11-01,824,780
3319,2021-11-01,782,3791
3320,2021-11-01,813,178
3321,2021-11-01,840,12
3322,2021-11-01,807,274
3323,2021-11-01,752,216
3324,2021-11-01,825,396
3325,2021-11-01,677,356
3326,2021-11-01,797,242
3327,2021-11-01,826,516
3328,2021-11-01,853,63
3329,2021-11-01,741,5042
3330,2021-11-01,842,113
3331,2021-11-01,708,1029
3332,2021-11-01,835,357
3333,2021-11-01,798,64
3334,2021-11-01,785,906
3335,2021-11-01,836,2028
3336,2021-11-01,829,712
3337,2021-11-01,788,583
3338,2021-11-01,850,34
3339,2021-11-01,837,440
3340,2021-11-01,12,2312
3341,2021-11-01,761,29
3342,2021-11-02,851,89
3343,2021-11-02,727,1066
3344,2021-11-02,852,174
3345,2021-11-02,14,208
3346,2021-11-02,769,4
3347,2021-11-02,832,333
3348,2021-11-02,75,11
3349,2021-11-02,810,583
3350,2021-11-02,854,1020
3351,2021-11-02,48,269
3352,2021-11-02,743,172
3353,2021-11-02,845,114
3354,2021-11-02,29,34
3355,2021-11-02,91,16
3356,2021-11-02,760,17
3357,2021-11-02,856,54
3358,2021-11-02,717,215
3359,2021-11-02,776,672
3360,2021-11-02,586,29
3361,2021-11-03,753,3
3362,2021-11-03,240,65
3363,2021-11-03,828,4
3364,2021-11-03,857,4
3365,2021-11-05,858,252
3366,2021-11-05,809,3
3367,2021-11-05,775,9
3368,2021-11-07,115,6
3369,2021-11-08,653,5
3370,2021-11-08,738,1
3371,2021-11-08,815,1
3372,2021-11-09,774,3
3373,2021-11-09,716,4
3374,2021-11-09,811,1
3375,2021-11-09,820,1
3376,2021-11-10,36,63
3377,2021-11-11,762,8
3378,2021-11-15,554,3
3379,2021-11-18,382,7
3380,2021-11-19,789,1
3381,2021-11-19,831,2
3382,2021-11-19,816,18
3383,2021-11-19,757,1
3384,2021-11-19,818,1
3385,2021-11-19,799,2
3386,2021-11-19,804,2
3387,2021-11-19,830,1
3388,2021-11-22,784,1
3389,2021-11-23,55,1
3390,2021-11-23,783,4
3391,2021-11-23,859,4
3392,2021-11-23,860,15
3393,2021-11-24,1,2
3394,2021-11-24,13,2
3395,2021-11-24,795,2
3396,2021-11-24,38,3
3397,2021-11-24,841,1
3398,2021-11-24,7,2
3399,2021-11-24,44,1
3400,2021-11-25,306,1
3401,2021-11-25,37,1
3402,2021-11-25,157,1
3403,2021-11-25,2,1
3404,2021-11-25,71,1
3405,2021-11-25,346,1
3406,2021-11-25,163,2
3407,2021-11-25,120,2
3408,2021-11-25,348,1
3409,2021-11-25,25,1
3410,2021-11-25,128,1
3411,2021-11-25,8,1
3412,2021-11-25,88,3
3413,2021-11-25,281,1
3414,2021-11-25,149,1
3415,2021-11-25,11,1
3416,2021-11-25,50,4
3417,2021-11-25,292,1
3418,2021-11-25,745,1
3419,2021-11-25,150,1
3420,2021-11-25,102,1
3421,2021-11-26,812,1
3422,2021-12-01,717,161
3423,2021-12-01,788,239
3424,2021-12-01,836,2165
3425,2021-12-01,775,38
3426,2021-12-01,826,456
3427,2021-12-01,856,14
3428,2021-12-01,752,56
3429,2021-12-01,810,2260
3430,2021-12-01,850,194
3431,2021-12-01,727,481
3432,2021-12-01,797,485
3433,2021-12-01,837,417
3434,2021-12-01,776,1188
3435,2021-12-01,36,14
3436,2021-12-01,813,92
3437,2021-12-01,851,50
3438,2021-12-01,586,1226
3439,2021-12-01,782,2565
3440,2021-12-01,829,1163
3441,2021-12-01,858,1006
3442,2021-12-01,48,565
3443,2021-12-01,760,4
3444,2021-12-01,852,3
3445,2021-12-01,741,3796
3446,2021-12-01,842,8
3447,2021-12-01,677,586
3448,2021-12-01,783,5
3449,2021-12-01,832,281
3450,2021-12-01,75,26
3451,2021-12-01,761,10
3452,2021-12-01,824,527
3453,2021-12-01,12,1568
3454,2021-12-01,743,59
3455,2021-12-01,807,2670
3456,2021-12-01,845,135
3457,2021-12-01,708,192
3458,2021-12-01,785,640
3459,2021-12-01,835,188
3460,2021-12-01,860,206
3461,2021-12-01,91,8
3462,2021-12-01,825,210
3463,2021-12-01,854,383
3464,2021-12-01,14,87
3465,2021-12-01,746,1070
3466,2021-12-02,857,19
3467,2021-12-02,798,289
3468,2021-12-03,859,134
3469,2021-12-03,853,86
3470,2021-12-06,115,9
3471,2021-12-06,801,3
3472,2021-12-06,774,1
3473,2021-12-07,753,7
3474,2021-12-10,816,29
3475,2021-12-14,736,1
3476,2021-12-15,828,4
3477,2021-12-17,554,1
3478,2021-12-17,840,1
3479,2021-12-20,29,22
3480,2021-12-29,846,1
3481,2021-12-31,809,1
3482,2022-01-01,824,75
3483,2022-01-01,48,399
3484,2022-01-01,807,443
3485,2022-01-01,850,957
3486,2022-01-01,12,445
3487,2022-01-01,776,508
3488,2022-01-01,746,814
3489,2022-01-01,851,22
3490,2022-01-01,797,191
3491,2022-01-01,836,325
3492,2022-01-01,782,1699
3493,2022-01-01,826,351
3494,2022-01-01,810,673
3495,2022-01-01,727,501
3496,2022-01-01,798,291
3497,2022-01-01,837,2377
3498,2022-01-01,586,51
3499,2022-01-01,854,80
3500,2022-01-01,29,28
3501,2022-01-01,785,444
3502,2022-01-01,829,730
3503,2022-01-01,858,138
3504,2022-01-01,741,2371
3505,2022-01-01,708,140
3506,2022-01-01,832,217
3507,2022-01-02,743,36
3508,2022-01-02,788,264
3509,2022-01-02,825,301
3510,2022-01-02,813,256
3511,2022-01-02,736,2
3512,2022-01-02,786,1
3513,2022-01-03,859,74
3514,2022-01-03,835,25
3515,2022-01-03,75,6
3516,2022-01-03,717,120
3517,2022-01-03,752,108
3518,2022-01-03,677,596
3519,2022-01-03,845,37
3520,2022-01-04,860,24
3521,2022-01-04,14,12
3522,2022-01-04,783,3
3523,2022-01-05,775,27
3524,2022-01-05,585,8
3525,2022-01-05,816,3
3526,2022-01-06,554,10
3527,2022-01-06,716,3
3528,2022-01-06,863,7
3529,2022-01-06,799,1
3530,2022-01-06,842,2
3531,2022-01-07,115,12
3532,2022-01-10,809,6
3533,2022-01-10,761,7
3534,2022-01-10,801,7
3535,2022-01-11,862,112
3536,2022-01-11,91,17
3537,2022-01-12,853,2
3538,2022-01-14,828,3
3539,2022-01-17,865,32
3540,2022-01-19,768,2
3541,2022-01-26,580,1
3542,2022-01-26,13,1
3543,2022-01-26,536,2
3544,2022-01-26,36,9
3545,2022-01-31,866,1
3546,2022-02-01,12,91
3547,2022-02-01,717,96
3548,2022-02-01,862,49
3549,2022-02-01,816,1
3550,2022-02-01,807,241
3551,2022-02-01,845,49
3552,2022-02-01,727,209
3553,2022-02-01,785,511
3554,2022-02-01,829,405
3555,2022-02-01,865,7
3556,2022-02-01,854,31
3557,2022-02-01,752,236
3558,2022-02-01,788,203
3559,2022-02-01,832,199
3560,2022-02-01,866,9
3561,2022-02-01,824,12
3562,2022-02-01,858,49
3563,2022-02-01,810,143
3564,2022-02-01,741,1223
3565,2022-02-01,797,43
3566,2022-02-01,677,101
3567,2022-02-01,776,392
3568,2022-02-01,825,275
3569,2022-02-01,859,19
3570,2022-02-01,850,1771
3571,2022-02-01,48,180
3572,2022-02-01,798,659
3573,2022-02-01,836,198
3574,2022-02-01,708,164
3575,2022-02-01,782,1307
3576,2022-02-01,826,258
3577,2022-02-01,860,5
3578,2022-02-01,813,5
3579,2022-02-01,851,8
3580,2022-02-01,746,496
3581,2022-02-01,837,527
3582,2022-02-02,580,1
3583,2022-02-02,846,3
3584,2022-02-02,775,27
3585,2022-02-02,757,4
3586,2022-02-02,811,1
3587,2022-02-03,382,14
3588,2022-02-04,828,19
3589,2022-02-04,743,33
3590,2022-02-06,29,6
3591,2022-02-06,736,2
3592,2022-02-07,852,1
3593,2022-02-07,761,2
3594,2022-02-08,849,3
3595,2022-02-09,809,4
3596,2022-02-10,762,3
3597,2022-02-10,585,3
3598,2022-02-10,801,1
3599,2022-02-13,783,2
3600,2022-02-14,766,4
3601,2022-02-14,115,1
3602,2022-02-14,867,40
3603,2022-02-14,75,11
3604,2022-02-15,91,3
3605,2022-02-15,835,33
3606,2022-02-17,747,1
3607,2022-02-17,868,21
3608,2022-02-18,554,2
3609,2022-02-21,818,1
3610,2022-02-22,36,3
3611,2022-02-24,14,1
3612,2022-02-25,753,1
3613,2022-02-25,871,9
3614,2022-02-27,524,1
3615,2022-02-28,586,2
3616,2022-03-01,48,298
3617,2022-03-01,761,7
3618,2022-03-01,743,92
3619,2022-03-01,807,163
3620,2022-03-01,837,1569
3621,2022-03-01,871,96
3622,2022-03-01,717,210
3623,2022-03-01,785,531
3624,2022-03-01,746,858
3625,2022-03-01,845,91
3626,2022-03-01,727,374
3627,2022-03-01,788,370
3628,2022-03-01,829,671
3629,2022-03-01,867,14
3630,2022-03-01,586,85
3631,2022-03-01,858,18
3632,2022-03-01,752,282
3633,2022-03-01,810,209
3634,2022-03-01,850,7001
3635,2022-03-01,797,63
3636,2022-03-01,832,164
3637,2022-03-01,75,33
3638,2022-03-01,653,1
3639,2022-03-01,775,54
3640,2022-03-01,824,13
3641,2022-03-01,859,4
3642,2022-03-01,29,1
3643,2022-03-01,753,5
3644,2022-03-01,798,321
3645,2022-03-01,835,249
3646,2022-03-01,677,443
3647,2022-03-01,776,603
3648,2022-03-01,825,339
3649,2022-03-01,862,43
3650,2022-03-01,853,1
3651,2022-03-01,741,1783
3652,2022-03-01,836,125
3653,2022-03-01,782,2232
3654,2022-03-01,826,550
3655,2022-03-02,736,3
3656,2022-03-02,12,41
3657,2022-03-02,870,118
3658,2022-03-03,854,9
3659,2022-03-03,766,7
3660,2022-03-03,857,10
3661,2022-03-03,872,15
3662,2022-03-03,868,22
3663,2022-03-03,708,102
3664,2022-03-04,554,6
3665,2022-03-04,813,32
3666,2022-03-04,851,10
3667,2022-03-04,36,7
3668,2022-03-04,814,1
3669,2022-03-05,119,5
3670,2022-03-09,585,2
3671,2022-03-09,541,7
3672,2022-03-10,757,1
3673,2022-03-11,869,42
3674,2022-03-15,773,1
3675,2022-03-16,203,1
3676,2022-03-16,457,1
3677,2022-03-16,294,1
3678,2022-03-16,476,1
3679,2022-03-16,873,10
3680,2022-03-16,295,1
3681,2022-03-16,728,2
3682,2022-03-16,1,1
3683,2022-03-16,306,1
3684,2022-03-17,828,8
3685,2022-03-18,14,5
3686,2022-03-18,874,14
3687,2022-03-19,809,3
3688,2022-03-21,816,15
3689,2022-03-21,67,2
3690,2022-03-21,300,2
3691,2022-03-21,875,16
3692,2022-03-21,804,1
3693,2022-03-22,536,1
3694,2022-03-22,91,2
3695,2022-03-22,865,1
3696,2022-03-23,53,1
3697,2022-03-24,361,4
3698,2022-03-25,15,1
3699,2022-03-28,818,1
3700,2022-03-29,13,1
3701,2022-03-29,817,4
3702,2022-03-31,866,1
3703,2022-04-01,743,523
3704,2022-04-01,832,158
3705,2022-04-01,727,327
3706,2022-04-01,782,1959
3707,2022-04-01,824,410
3708,2022-04-01,859,2
3709,2022-04-01,813,276
3710,2022-04-01,746,728
3711,2022-04-01,798,502
3712,2022-04-01,835,246
3713,2022-04-01,728,6
3714,2022-04-01,825,451
3715,2022-04-01,862,121
3716,2022-04-01,850,5934
3717,2022-04-01,836,205
3718,2022-04-01,48,448
3719,2022-04-01,785,712
3720,2022-04-01,826,445
3721,2022-04-01,677,440
3722,2022-04-01,816,9
3723,2022-04-01,854,14
3724,2022-04-01,752,130
3725,2022-04-01,807,213
3726,2022-04-01,837,4137
3727,2022-04-01,75,21
3728,2022-04-01,828,20
3729,2022-04-01,708,141
3730,2022-04-01,775,50
3731,2022-04-01,817,1
3732,2022-04-01,857,4
3733,2022-04-01,741,3113
3734,2022-04-01,788,460
3735,2022-04-01,829,455
3736,2022-04-01,869,69
3737,2022-04-01,717,194
3738,2022-04-01,776,807
3739,2022-04-01,810,82
3740,2022-04-01,845,38
3741,2022-04-01,876,17
3742,2022-04-02,870,78
3743,2022-04-02,736,2
3744,2022-04-03,786,1
3745,2022-04-03,858,2
3746,2022-04-04,361,3
3747,2022-04-04,866,2
3748,2022-04-04,12,23
3749,2022-04-04,13,2
3750,2022-04-04,753,2
3751,2022-04-04,875,13
3752,2022-04-05,0,5
3753,2022-04-05,873,2
3754,2022-04-05,868,11
3755,2022-04-05,585,13
3756,2022-04-06,29,1
3757,2022-04-06,36,2
3758,2022-04-06,91,14
3759,2022-04-07,814,1
3760,2022-04-07,769,1
3761,2022-04-11,797,22
3762,2022-04-11,119,3
3763,2022-04-12,809,1
3764,2022-04-13,764,2
3765,2022-04-13,749,1
3766,2022-04-18,877,59
3767,2022-04-18,784,1
3768,2022-04-18,653,1
3769,2022-04-18,14,52
3770,2022-04-19,878,4
3771,2022-04-19,880,44
3772,2022-04-19,541,14
3773,2022-04-20,115,3
3774,2022-04-20,586,3
3775,2022-04-21,872,3
3776,2022-04-25,801,1
3777,2022-04-25,818,4
3778,2022-04-26,871,1
3779,2022-04-26,554,1
3780,2022-04-26,760,1
3781,2022-04-27,848,3
3782,2022-04-27,735,1
3783,2022-04-28,761,4
3784,2022-04-29,840,1
3785,2022-05-01,798,395
3786,2022-05-01,825,483
3787,2022-05-01,850,6900
3788,2022-05-01,741,193
3789,2022-05-01,836,114
3790,2022-05-01,717,195
3791,2022-05-01,782,2058
3792,2022-05-01,826,646
3793,2022-05-01,743,1989
3794,2022-05-01,837,2531
3795,2022-05-01,48,212
3796,2022-05-01,785,759
3797,2022-05-01,869,84
3798,2022-05-01,746,3558
3799,2022-05-01,807,752
3800,2022-05-01,727,430
3801,2022-05-01,788,155
3802,2022-05-01,829,1123
3803,2022-05-01,776,747
3804,2022-05-01,880,197
3805,2022-05-01,832,429
3806,2022-05-01,677,1048
3807,2022-05-01,824,216
3808,2022-05-02,753,1
3809,2022-05-02,75,11
3810,2022-05-02,835,327
3811,2022-05-02,862,15
3812,2022-05-02,813,42
3813,2022-05-02,882,520
3814,2022-05-02,91,13
3815,2022-05-02,799,1
3816,2022-05-02,585,6
3817,2022-05-02,877,142
3818,2022-05-02,828,18
3819,2022-05-02,775,58
3820,2022-05-02,816,84
3821,2022-05-02,858,2
3822,2022-05-02,878,2
3823,2022-05-02,870,1
3824,2022-05-02,12,22
3825,2022-05-02,752,125
3826,2022-05-02,797,16
3827,2022-05-02,871,1
3828,2022-05-02,14,129
3829,2022-05-03,586,7
3830,2022-05-04,541,6
3831,2022-05-04,810,6
3832,2022-05-04,872,8
3833,2022-05-04,761,9
3834,2022-05-04,64,1
3835,2022-05-05,36,1
3836,2022-05-06,554,7
3837,2022-05-06,0,1
3838,2022-05-06,777,2
3839,2022-05-07,708,9
3840,2022-05-09,881,17
3841,2022-05-09,854,6
3842,2022-05-10,886,1
3843,2022-05-10,860,1
3844,2022-05-11,764,123
3845,2022-05-11,410,1
3846,2022-05-11,845,8
3847,2022-05-11,887,97
3848,2022-05-12,885,27
3849,2022-05-12,859,1
3850,2022-05-13,728,1
3851,2022-05-17,29,3
3852,2022-05-17,868,2
3853,2022-05-17,603,5
3854,2022-05-17,809,1
3855,2022-05-19,736,2
3856,2022-05-19,875,1
3857,2022-05-20,849,1
3858,2022-05-21,814,2
3859,2022-05-23,779,2
3860,2022-05-23,843,1
3861,2022-05-24,242,1
3862,2022-05-25,721,2
3863,2022-05-25,67,2
3864,2022-05-26,890,3
3865,2022-05-26,883,1
3866,2022-05-26,115,1
3867,2022-05-27,820,5
3868,2022-05-31,801,3
3869,2022-06-01,743,1139
3870,2022-06-01,717,94
3871,2022-06-01,788,130
3872,2022-06-01,829,364
3873,2022-06-01,887,139
3874,2022-06-01,586,137
3875,2022-06-01,775,18
3876,2022-06-01,880,178
3877,2022-06-01,75,7
3878,2022-06-01,746,1202
3879,2022-06-01,813,215
3880,2022-06-01,29,1
3881,2022-06-01,832,163
3882,2022-06-01,776,800
3883,2022-06-01,824,189
3884,2022-06-01,881,68
3885,2022-06-01,91,5
3886,2022-06-01,752,62
3887,2022-06-01,845,28
3888,2022-06-01,727,196
3889,2022-06-01,798,74
3890,2022-06-01,835,228
3891,2022-06-01,677,474
3892,2022-06-01,825,346
3893,2022-06-01,882,73
3894,2022-06-01,816,22
3895,2022-06-01,801,6
3896,2022-06-01,836,42
3897,2022-06-01,782,1007
3898,2022-06-01,826,261
3899,2022-06-01,877,276
3900,2022-06-01,48,176
3901,2022-06-01,807,101
3902,2022-06-01,837,997
3903,2022-06-01,869,8
3904,2022-06-01,12,378
3905,2022-06-01,785,335
3906,2022-06-01,764,353
3907,2022-06-01,820,11
3908,2022-06-01,850,6406
3909,2022-06-02,862,3
3910,2022-06-02,603,6
3911,2022-06-02,854,6
3912,2022-06-02,817,2
3913,2022-06-02,741,3
3914,2022-06-03,810,2
3915,2022-06-03,14,143
3916,2022-06-03,721,1
3917,2022-06-03,874,2
3918,2022-06-03,708,15
3919,2022-06-03,885,26
3920,2022-06-05,858,7
3921,2022-06-06,67,3
3922,2022-06-06,890,23
3923,2022-06-06,753,4
3924,2022-06-06,828,6
3925,2022-06-06,585,7
3926,2022-06-07,797,1
3927,2022-06-07,889,17
3928,2022-06-07,852,1
3929,2022-06-07,45,1
3930,2022-06-07,883,4
3931,2022-06-08,860,3
3932,2022-06-08,851,1
3933,2022-06-08,842,1
3934,2022-06-08,871,1
3935,2022-06-08,814,1
3936,2022-06-08,36,1
3937,2022-06-08,863,1
3938,2022-06-08,853,1
3939,2022-06-08,240,1
3940,2022-06-08,846,1
3941,2022-06-08,728,1
3942,2022-06-08,867,1
3943,2022-06-08,891,1
3944,2022-06-08,849,17
3945,2022-06-08,716,1
3946,2022-06-09,841,1
3947,2022-06-09,821,1
3948,2022-06-09,872,3
3949,2022-06-09,779,3
3950,2022-06-10,894,4
3951,2022-06-13,541,1
3952,2022-06-13,761,1
3953,2022-06-28,895,9
3954,2022-06-29,897,4
3955,2022-06-30,870,1
3956,2022-06-30,896,3
3957,2022-06-30,878,2
3958,2022-07-01,858,16
3959,2022-07-01,849,170
3960,2022-07-01,12,375
3961,2022-07-01,764,234
3962,2022-07-01,820,3
3963,2022-07-01,850,4673
3964,2022-07-01,835,161
3965,2022-07-01,877,238
3966,2022-07-01,895,2
3967,2022-07-01,885,10
3968,2022-07-01,48,157
3969,2022-07-01,776,1351
3970,2022-07-01,836,42
3971,2022-07-01,878,23
3972,2022-07-01,743,2661
3973,2022-07-01,825,210
3974,2022-07-01,896,81
3975,2022-07-01,677,301
3976,2022-07-01,807,33
3977,2022-07-01,887,21
3978,2022-07-01,782,8
3979,2022-07-01,837,12
3980,2022-07-01,880,57
3981,2022-07-01,746,3443
3982,2022-07-01,826,153
3983,2022-07-01,870,1
3984,2022-07-01,813,253
3985,2022-07-01,889,3
3986,2022-07-01,785,26
3987,2022-07-01,881,7
3988,2022-07-01,829,521
3989,2022-07-03,897,42
3990,2022-07-04,900,5
3991,2022-07-04,717,5
3992,2022-07-04,892,59
3993,2022-07-04,884,73
3994,2022-07-04,869,3
3995,2022-07-05,832,46
3996,2022-07-05,775,8
3997,2022-07-05,901,48
3998,2022-07-06,860,1
3999,2022-07-06,14,1
4000,2022-07-06,845,10
4001,2022-07-07,91,3
4002,2022-07-07,882,11
4003,2022-07-07,752,55
4004,2022-07-08,816,334
4005,2022-07-08,55,1
4006,2022-07-09,797,1
4007,2022-07-10,824,7
4008,2022-07-11,890,6
4009,2022-07-12,875,3
4010,2022-07-13,788,2
4011,2022-07-13,902,43
4012,2022-07-14,854,1
4013,2022-07-15,716,12
4014,2022-07-15,727,4
4015,2022-07-15,863,2
4016,2022-07-18,798,3
4017,2022-07-19,708,2
4018,2022-07-21,541,2
4019,2022-07-21,874,1
4020,2022-07-25,904,5
4021,2022-07-26,898,5
4022,2022-07-27,53,1
4023,2022-07-28,382,1
4024,2022-07-28,856,1
4025,2022-07-28,857,1
4026,2022-07-28,1,1
4027,2022-08-01,764,342
4028,2022-08-01,866,1
4029,2022-08-01,900,27
4030,2022-08-01,743,250
4031,2022-08-01,813,242
